,filename,class,pred
2216,n01689811\ILSVRC2012_val_00019152.JPEG,44,49
2217,n01689811\ILSVRC2012_val_00019170.JPEG,44,44
2218,n01689811\ILSVRC2012_val_00020598.JPEG,44,38
2219,n01689811\ILSVRC2012_val_00021522.JPEG,44,46
2220,n01689811\ILSVRC2012_val_00021786.JPEG,44,39
2221,n01689811\ILSVRC2012_val_00022175.JPEG,44,17
2222,n01689811\ILSVRC2012_val_00024252.JPEG,44,44
2223,n01689811\ILSVRC2012_val_00024283.JPEG,44,44
2224,n01689811\ILSVRC2012_val_00025909.JPEG,44,10
2225,n01689811\ILSVRC2012_val_00026526.JPEG,44,44
2226,n01689811\ILSVRC2012_val_00028626.JPEG,44,28
2227,n01689811\ILSVRC2012_val_00028664.JPEG,44,44
2228,n01689811\ILSVRC2012_val_00031114.JPEG,44,44
2229,n01689811\ILSVRC2012_val_00032640.JPEG,44,36
2230,n01689811\ILSVRC2012_val_00032744.JPEG,44,7
2231,n01689811\ILSVRC2012_val_00033036.JPEG,44,44
2232,n01689811\ILSVRC2012_val_00033382.JPEG,44,46
2233,n01689811\ILSVRC2012_val_00033734.JPEG,44,41
2234,n01689811\ILSVRC2012_val_00036123.JPEG,44,39
2235,n01689811\ILSVRC2012_val_00037210.JPEG,44,46
2236,n01689811\ILSVRC2012_val_00037686.JPEG,44,46
2237,n01689811\ILSVRC2012_val_00038308.JPEG,44,43
2238,n01689811\ILSVRC2012_val_00038667.JPEG,44,44
2239,n01689811\ILSVRC2012_val_00041330.JPEG,44,30
2240,n01689811\ILSVRC2012_val_00041730.JPEG,44,32
2241,n01689811\ILSVRC2012_val_00043246.JPEG,44,34
2242,n01689811\ILSVRC2012_val_00043624.JPEG,44,48
2243,n01689811\ILSVRC2012_val_00044698.JPEG,44,22
2244,n01689811\ILSVRC2012_val_00044822.JPEG,44,12
2245,n01689811\ILSVRC2012_val_00047301.JPEG,44,44
2246,n01689811\ILSVRC2012_val_00047812.JPEG,44,27
2247,n01689811\ILSVRC2012_val_00048213.JPEG,44,44
2248,n01689811\ILSVRC2012_val_00049635.JPEG,44,44
2249,n01689811\ILSVRC2012_val_00049987.JPEG,44,41
2250,n01692333\ILSVRC2012_val_00001475.JPEG,45,45
2251,n01692333\ILSVRC2012_val_00004505.JPEG,45,23
2252,n01692333\ILSVRC2012_val_00005138.JPEG,45,43
2253,n01692333\ILSVRC2012_val_00005227.JPEG,45,27
2254,n01692333\ILSVRC2012_val_00005307.JPEG,45,49
2255,n01692333\ILSVRC2012_val_00005725.JPEG,45,45
2256,n01692333\ILSVRC2012_val_00006500.JPEG,45,32
2257,n01692333\ILSVRC2012_val_00006927.JPEG,45,45
2258,n01692333\ILSVRC2012_val_00007579.JPEG,45,45
2259,n01692333\ILSVRC2012_val_00010164.JPEG,45,9
2260,n01692333\ILSVRC2012_val_00010322.JPEG,45,45
2261,n01692333\ILSVRC2012_val_00012229.JPEG,45,45
2262,n01692333\ILSVRC2012_val_00012304.JPEG,45,45
2263,n01692333\ILSVRC2012_val_00013883.JPEG,45,45
2264,n01692333\ILSVRC2012_val_00014312.JPEG,45,7
2265,n01692333\ILSVRC2012_val_00015190.JPEG,45,26
2266,n01692333\ILSVRC2012_val_00015224.JPEG,45,45
2267,n01692333\ILSVRC2012_val_00018179.JPEG,45,44
2268,n01692333\ILSVRC2012_val_00018728.JPEG,45,45
2269,n01692333\ILSVRC2012_val_00021743.JPEG,45,45
2270,n01692333\ILSVRC2012_val_00022063.JPEG,45,45
2271,n01692333\ILSVRC2012_val_00023158.JPEG,45,45
2272,n01692333\ILSVRC2012_val_00025104.JPEG,45,41
2273,n01692333\ILSVRC2012_val_00026296.JPEG,45,49
2274,n01692333\ILSVRC2012_val_00026500.JPEG,45,49
2275,n01692333\ILSVRC2012_val_00027198.JPEG,45,45
2276,n01692333\ILSVRC2012_val_00028284.JPEG,45,45
2277,n01692333\ILSVRC2012_val_00030371.JPEG,45,32
2278,n01692333\ILSVRC2012_val_00031550.JPEG,45,23
2279,n01692333\ILSVRC2012_val_00032682.JPEG,45,34
2280,n01692333\ILSVRC2012_val_00033244.JPEG,45,25
2281,n01692333\ILSVRC2012_val_00033706.JPEG,45,41
2282,n01692333\ILSVRC2012_val_00035069.JPEG,45,47
2283,n01692333\ILSVRC2012_val_00036802.JPEG,45,45
2284,n01692333\ILSVRC2012_val_00036849.JPEG,45,45
2285,n01692333\ILSVRC2012_val_00037324.JPEG,45,45
2286,n01692333\ILSVRC2012_val_00037417.JPEG,45,45
2287,n01692333\ILSVRC2012_val_00039533.JPEG,45,44
2288,n01692333\ILSVRC2012_val_00039708.JPEG,45,45
2289,n01692333\ILSVRC2012_val_00041186.JPEG,45,48
2290,n01692333\ILSVRC2012_val_00041887.JPEG,45,8
2291,n01692333\ILSVRC2012_val_00043110.JPEG,45,45
2292,n01692333\ILSVRC2012_val_00043925.JPEG,45,45
2293,n01692333\ILSVRC2012_val_00043986.JPEG,45,45
2294,n01692333\ILSVRC2012_val_00044987.JPEG,45,45
2295,n01692333\ILSVRC2012_val_00045223.JPEG,45,45
2296,n01692333\ILSVRC2012_val_00045776.JPEG,45,45
2297,n01692333\ILSVRC2012_val_00046106.JPEG,45,45
2298,n01692333\ILSVRC2012_val_00047675.JPEG,45,45
2299,n01692333\ILSVRC2012_val_00048104.JPEG,45,42
2300,n01693334\ILSVRC2012_val_00000064.JPEG,46,46
2301,n01693334\ILSVRC2012_val_00000683.JPEG,46,46
2302,n01693334\ILSVRC2012_val_00000925.JPEG,46,47
2303,n01693334\ILSVRC2012_val_00003375.JPEG,46,43
2304,n01693334\ILSVRC2012_val_00003722.JPEG,46,46
2305,n01693334\ILSVRC2012_val_00004102.JPEG,46,47
2306,n01693334\ILSVRC2012_val_00005332.JPEG,46,46
2307,n01693334\ILSVRC2012_val_00012623.JPEG,46,46
2308,n01693334\ILSVRC2012_val_00013036.JPEG,46,47
2309,n01693334\ILSVRC2012_val_00013392.JPEG,46,46
2310,n01693334\ILSVRC2012_val_00014282.JPEG,46,40
2311,n01693334\ILSVRC2012_val_00014927.JPEG,46,47
2312,n01693334\ILSVRC2012_val_00016778.JPEG,46,30
2313,n01693334\ILSVRC2012_val_00017730.JPEG,46,47
2314,n01693334\ILSVRC2012_val_00018857.JPEG,46,46
2315,n01693334\ILSVRC2012_val_00021927.JPEG,46,46
2316,n01693334\ILSVRC2012_val_00022937.JPEG,46,46
2317,n01693334\ILSVRC2012_val_00023246.JPEG,46,48
2318,n01693334\ILSVRC2012_val_00023690.JPEG,46,46
2319,n01693334\ILSVRC2012_val_00023753.JPEG,46,46
2320,n01693334\ILSVRC2012_val_00024435.JPEG,46,40
2321,n01693334\ILSVRC2012_val_00024813.JPEG,46,46
2322,n01693334\ILSVRC2012_val_00025378.JPEG,46,46
2323,n01693334\ILSVRC2012_val_00025809.JPEG,46,14
2324,n01693334\ILSVRC2012_val_00026269.JPEG,46,46
2325,n01693334\ILSVRC2012_val_00026626.JPEG,46,46
2326,n01693334\ILSVRC2012_val_00026648.JPEG,46,46
2327,n01693334\ILSVRC2012_val_00026705.JPEG,46,40
2328,n01693334\ILSVRC2012_val_00029005.JPEG,46,40
2329,n01693334\ILSVRC2012_val_00031003.JPEG,46,16
2330,n01693334\ILSVRC2012_val_00031018.JPEG,46,40
2331,n01693334\ILSVRC2012_val_00033120.JPEG,46,40
2332,n01693334\ILSVRC2012_val_00033615.JPEG,46,43
2333,n01693334\ILSVRC2012_val_00034369.JPEG,46,40
2334,n01693334\ILSVRC2012_val_00035109.JPEG,46,46
2335,n01693334\ILSVRC2012_val_00035177.JPEG,46,46
2336,n01693334\ILSVRC2012_val_00035818.JPEG,46,32
2337,n01693334\ILSVRC2012_val_00037310.JPEG,46,41
2338,n01693334\ILSVRC2012_val_00039203.JPEG,46,40
2339,n01693334\ILSVRC2012_val_00040704.JPEG,46,10
2340,n01693334\ILSVRC2012_val_00041069.JPEG,46,46
2341,n01693334\ILSVRC2012_val_00041769.JPEG,46,46
2342,n01693334\ILSVRC2012_val_00042142.JPEG,46,46
2343,n01693334\ILSVRC2012_val_00042672.JPEG,46,11
2344,n01693334\ILSVRC2012_val_00042783.JPEG,46,40
2345,n01693334\ILSVRC2012_val_00043214.JPEG,46,46
2346,n01693334\ILSVRC2012_val_00043578.JPEG,46,46
2347,n01693334\ILSVRC2012_val_00047010.JPEG,46,46
2348,n01693334\ILSVRC2012_val_00047908.JPEG,46,40
2349,n01693334\ILSVRC2012_val_00049187.JPEG,46,47
2350,n01694178\ILSVRC2012_val_00001375.JPEG,47,38
2351,n01694178\ILSVRC2012_val_00001623.JPEG,47,47
2352,n01694178\ILSVRC2012_val_00001939.JPEG,47,41
2353,n01694178\ILSVRC2012_val_00002077.JPEG,47,12
2354,n01694178\ILSVRC2012_val_00003070.JPEG,47,49
2355,n01694178\ILSVRC2012_val_00003560.JPEG,47,47
2356,n01694178\ILSVRC2012_val_00004555.JPEG,47,47
2357,n01694178\ILSVRC2012_val_00005078.JPEG,47,32
2358,n01694178\ILSVRC2012_val_00006244.JPEG,47,30
2359,n01694178\ILSVRC2012_val_00007227.JPEG,47,47
2360,n01694178\ILSVRC2012_val_00007701.JPEG,47,44
2361,n01694178\ILSVRC2012_val_00008570.JPEG,47,47
2362,n01694178\ILSVRC2012_val_00008668.JPEG,47,47
2363,n01694178\ILSVRC2012_val_00011262.JPEG,47,31
2364,n01694178\ILSVRC2012_val_00012819.JPEG,47,38
2365,n01694178\ILSVRC2012_val_00015667.JPEG,47,47
2366,n01694178\ILSVRC2012_val_00015831.JPEG,47,47
2367,n01694178\ILSVRC2012_val_00017254.JPEG,47,47
2368,n01694178\ILSVRC2012_val_00017490.JPEG,47,48
2369,n01694178\ILSVRC2012_val_00017680.JPEG,47,13
2370,n01694178\ILSVRC2012_val_00017926.JPEG,47,47
2371,n01694178\ILSVRC2012_val_00018834.JPEG,47,46
2372,n01694178\ILSVRC2012_val_00020044.JPEG,47,47
2373,n01694178\ILSVRC2012_val_00020585.JPEG,47,40
2374,n01694178\ILSVRC2012_val_00021092.JPEG,47,35
2375,n01694178\ILSVRC2012_val_00022997.JPEG,47,47
2376,n01694178\ILSVRC2012_val_00023707.JPEG,47,47
2377,n01694178\ILSVRC2012_val_00025018.JPEG,47,47
2378,n01694178\ILSVRC2012_val_00025511.JPEG,47,47
2379,n01694178\ILSVRC2012_val_00028441.JPEG,47,41
2380,n01694178\ILSVRC2012_val_00029225.JPEG,47,47
2381,n01694178\ILSVRC2012_val_00030035.JPEG,47,42
2382,n01694178\ILSVRC2012_val_00030990.JPEG,47,46
2383,n01694178\ILSVRC2012_val_00031967.JPEG,47,42
2384,n01694178\ILSVRC2012_val_00032267.JPEG,47,14
2385,n01694178\ILSVRC2012_val_00032934.JPEG,47,47
2386,n01694178\ILSVRC2012_val_00034600.JPEG,47,47
2387,n01694178\ILSVRC2012_val_00034666.JPEG,47,47
2388,n01694178\ILSVRC2012_val_00037261.JPEG,47,47
2389,n01694178\ILSVRC2012_val_00038162.JPEG,47,47
2390,n01694178\ILSVRC2012_val_00038375.JPEG,47,47
2391,n01694178\ILSVRC2012_val_00038478.JPEG,47,26
2392,n01694178\ILSVRC2012_val_00039106.JPEG,47,47
2393,n01694178\ILSVRC2012_val_00039479.JPEG,47,47
2394,n01694178\ILSVRC2012_val_00040104.JPEG,47,47
2395,n01694178\ILSVRC2012_val_00043043.JPEG,47,47
2396,n01694178\ILSVRC2012_val_00046085.JPEG,47,47
2397,n01694178\ILSVRC2012_val_00046882.JPEG,47,47
2398,n01694178\ILSVRC2012_val_00047203.JPEG,47,47
2399,n01694178\ILSVRC2012_val_00048675.JPEG,47,47
2400,n01695060\ILSVRC2012_val_00000541.JPEG,48,49
2401,n01695060\ILSVRC2012_val_00003865.JPEG,48,48
2402,n01695060\ILSVRC2012_val_00005052.JPEG,48,3
2403,n01695060\ILSVRC2012_val_00005180.JPEG,48,48
2404,n01695060\ILSVRC2012_val_00005539.JPEG,48,39
2405,n01695060\ILSVRC2012_val_00005574.JPEG,48,48
2406,n01695060\ILSVRC2012_val_00006301.JPEG,48,45
2407,n01695060\ILSVRC2012_val_00006670.JPEG,48,39
2408,n01695060\ILSVRC2012_val_00006971.JPEG,48,34
2409,n01695060\ILSVRC2012_val_00008086.JPEG,48,48
2410,n01695060\ILSVRC2012_val_00008095.JPEG,48,48
2411,n01695060\ILSVRC2012_val_00008129.JPEG,48,48
2412,n01695060\ILSVRC2012_val_00008439.JPEG,48,20
2413,n01695060\ILSVRC2012_val_00008618.JPEG,48,48
2414,n01695060\ILSVRC2012_val_00008719.JPEG,48,48
2415,n01695060\ILSVRC2012_val_00010155.JPEG,48,42
2416,n01695060\ILSVRC2012_val_00010523.JPEG,48,48
2417,n01695060\ILSVRC2012_val_00011093.JPEG,48,48
2418,n01695060\ILSVRC2012_val_00011927.JPEG,48,41
2419,n01695060\ILSVRC2012_val_00012342.JPEG,48,48
2420,n01695060\ILSVRC2012_val_00013272.JPEG,48,39
2421,n01695060\ILSVRC2012_val_00014794.JPEG,48,44
2422,n01695060\ILSVRC2012_val_00015855.JPEG,48,47
2423,n01695060\ILSVRC2012_val_00017497.JPEG,48,48
2424,n01695060\ILSVRC2012_val_00019652.JPEG,48,39
2425,n01695060\ILSVRC2012_val_00020596.JPEG,48,48
2426,n01695060\ILSVRC2012_val_00022470.JPEG,48,45
2427,n01695060\ILSVRC2012_val_00024095.JPEG,48,12
2428,n01695060\ILSVRC2012_val_00026418.JPEG,48,48
2429,n01695060\ILSVRC2012_val_00027851.JPEG,48,9
2430,n01695060\ILSVRC2012_val_00030703.JPEG,48,48
2431,n01695060\ILSVRC2012_val_00030814.JPEG,48,48
2432,n01695060\ILSVRC2012_val_00031277.JPEG,48,48
2433,n01695060\ILSVRC2012_val_00031507.JPEG,48,49
2434,n01695060\ILSVRC2012_val_00033932.JPEG,48,48
2435,n01695060\ILSVRC2012_val_00034125.JPEG,48,48
2436,n01695060\ILSVRC2012_val_00034346.JPEG,48,48
2437,n01695060\ILSVRC2012_val_00034669.JPEG,48,48
2438,n01695060\ILSVRC2012_val_00034962.JPEG,48,44
2439,n01695060\ILSVRC2012_val_00035102.JPEG,48,48
2440,n01695060\ILSVRC2012_val_00036512.JPEG,48,23
2441,n01695060\ILSVRC2012_val_00036971.JPEG,48,42
2442,n01695060\ILSVRC2012_val_00037262.JPEG,48,48
2443,n01695060\ILSVRC2012_val_00037264.JPEG,48,48
2444,n01695060\ILSVRC2012_val_00038248.JPEG,48,32
2445,n01695060\ILSVRC2012_val_00039578.JPEG,48,9
2446,n01695060\ILSVRC2012_val_00042124.JPEG,48,48
2447,n01695060\ILSVRC2012_val_00045815.JPEG,48,48
2448,n01695060\ILSVRC2012_val_00049420.JPEG,48,48
2449,n01695060\ILSVRC2012_val_00049602.JPEG,48,48
2450,n01697457\ILSVRC2012_val_00001573.JPEG,49,49
2451,n01697457\ILSVRC2012_val_00003101.JPEG,49,5
2452,n01697457\ILSVRC2012_val_00005815.JPEG,49,49
2453,n01697457\ILSVRC2012_val_00006286.JPEG,49,49
2454,n01697457\ILSVRC2012_val_00007122.JPEG,49,49
2455,n01697457\ILSVRC2012_val_00007266.JPEG,49,49
2456,n01697457\ILSVRC2012_val_00007934.JPEG,49,20
2457,n01697457\ILSVRC2012_val_00008146.JPEG,49,49
2458,n01697457\ILSVRC2012_val_00008469.JPEG,49,49
2459,n01697457\ILSVRC2012_val_00010904.JPEG,49,34
2460,n01697457\ILSVRC2012_val_00013072.JPEG,49,22
2461,n01697457\ILSVRC2012_val_00017459.JPEG,49,46
2462,n01697457\ILSVRC2012_val_00017963.JPEG,49,49
2463,n01697457\ILSVRC2012_val_00018000.JPEG,49,41
2464,n01697457\ILSVRC2012_val_00018876.JPEG,49,4
2465,n01697457\ILSVRC2012_val_00019257.JPEG,49,49
2466,n01697457\ILSVRC2012_val_00020667.JPEG,49,34
2467,n01697457\ILSVRC2012_val_00021109.JPEG,49,49
2468,n01697457\ILSVRC2012_val_00022812.JPEG,49,35
2469,n01697457\ILSVRC2012_val_00023759.JPEG,49,39
2470,n01697457\ILSVRC2012_val_00025463.JPEG,49,3
2471,n01697457\ILSVRC2012_val_00027263.JPEG,49,49
2472,n01697457\ILSVRC2012_val_00027760.JPEG,49,32
2473,n01697457\ILSVRC2012_val_00030026.JPEG,49,48
2474,n01697457\ILSVRC2012_val_00030076.JPEG,49,33
2475,n01697457\ILSVRC2012_val_00031586.JPEG,49,49
2476,n01697457\ILSVRC2012_val_00032587.JPEG,49,35
2477,n01697457\ILSVRC2012_val_00033030.JPEG,49,49
2478,n01697457\ILSVRC2012_val_00034085.JPEG,49,28
2479,n01697457\ILSVRC2012_val_00034898.JPEG,49,9
2480,n01697457\ILSVRC2012_val_00035286.JPEG,49,49
2481,n01697457\ILSVRC2012_val_00035623.JPEG,49,49
2482,n01697457\ILSVRC2012_val_00036455.JPEG,49,49
2483,n01697457\ILSVRC2012_val_00037166.JPEG,49,37
2484,n01697457\ILSVRC2012_val_00037392.JPEG,49,49
2485,n01697457\ILSVRC2012_val_00037729.JPEG,49,49
2486,n01697457\ILSVRC2012_val_00038188.JPEG,49,7
2487,n01697457\ILSVRC2012_val_00038287.JPEG,49,39
2488,n01697457\ILSVRC2012_val_00038647.JPEG,49,49
2489,n01697457\ILSVRC2012_val_00040998.JPEG,49,49
2490,n01697457\ILSVRC2012_val_00041980.JPEG,49,49
2491,n01697457\ILSVRC2012_val_00042027.JPEG,49,48
2492,n01697457\ILSVRC2012_val_00042304.JPEG,49,49
2493,n01697457\ILSVRC2012_val_00043428.JPEG,49,49
2494,n01697457\ILSVRC2012_val_00044058.JPEG,49,49
2495,n01697457\ILSVRC2012_val_00044589.JPEG,49,41
2496,n01697457\ILSVRC2012_val_00045077.JPEG,49,49
2497,n01697457\ILSVRC2012_val_00049373.JPEG,49,5
2498,n01697457\ILSVRC2012_val_00049954.JPEG,49,36
2499,n01697457\ILSVRC2012_val_00049980.JPEG,49,48
